match_id,season,date,venue,team1,team2,team1_win_ratio_last_5,team2_win_ratio_last_5,venue_avg_first_innings,is_toss_winner_team1,team1_head_to_head_win_ratio,venue_suitability_team1,venue_suitability_team2,batting_strength_diff,venue_chase_bias,team1_star_players,team2_star_players,target_winner
419165,2009/10,2010-04-25,Dr DY Patil Sports Academy,Chennai Super Kings,Mumbai Indians,0.6,0.8,147.0,1,0.5,0.5,0.8,-20.200000000000017,0.4444444444444444,7,7,1.0
501198,2011,2011-04-08,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,0.8,0.6,166.78571428571428,1,0.8,0.5,0.0,6.200000000000017,0.46153846153846156,4,2,1.0
501199,2011,2011-04-09,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Rajasthan Royals,0.6,0.4,173.42857142857142,0,0.16666666666666666,0.0,1.0,-3.6000000000000085,0.7142857142857143,4,3,0.0
501201,2011,2011-04-10,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,0.2,0.6,169.46153846153845,1,0.5,0.5384615384615384,0.5,-32.400000000000006,0.46153846153846156,4,5,0.0
501203,2011,2011-04-11,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,0.4,0.4,150.35714285714286,1,0.6666666666666666,0.6428571428571429,0.0,31.0,0.6428571428571429,2,5,1.0
501204,2011,2011-04-12,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,0.4,0.2,156.6,0,0.42857142857142855,0.8,0.0,3.8000000000000114,0.7,3,5,1.0
501205,2011,2011-04-12,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,0.6,0.6,162.64285714285714,0,0.42857142857142855,0.35714285714285715,1.0,-28.599999999999994,0.5714285714285714,4,6,0.0
501206,2011,2011-04-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,0.4,0.8,178.33333333333334,1,0.0,0.5833333333333334,1.0,-7.3999999999999915,0.5,2,4,1.0
501208,2011,2011-04-14,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Royal Challengers Bangalore,0.2,0.4,168.875,0,0.5,0.0,1.0,-23.999999999999993,0.75,5,2,1.0
501209,2011,2011-04-15,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,0.4,0.6,156.0909090909091,0,0.5,0.8181818181818182,0.0,-19.799999999999997,0.7272727272727273,7,3,0.0
